"CLIENT_ID","CARD_TYPE","PRODUCT_CODE","CС_LIMIT_NVAL","СС_GRACE_PERIOD","CURR_RATE","OPEN_DT","СС_OVERDUE_IND"
"23414","кредитная","CC_BB_5.0_VRT","50000","54","24.9","4/30/2024","0"
"34380","кредитная","CC_GRACE145_ONLINE_repr3","104001","55","14.9","9/7/2022","0"
"13281","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","50000","193","31.9","7/3/2023","0"
"23478","кредитная","CC_BLOCKBUSTER_31.9","89001","86","31.9","7/6/2023","0"
"14373","кредитная","CC_GRACE145_repr3","300001","268","14.9","4/13/2023","0"
"10537","кредитная","CC_BLOCKBUSTER_31.9","40000","361","31.9","7/5/2023","0"
"35256","кредитная","CC_GRACE145_repr3","50000","86","14.9","8/26/2022","1"
"30400","кредитная","CC_BB_4.0","50000","84","20.9","3/21/2024","0"
"5734","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","29501","297","27.9","8/21/2023","0"
"22123","кредитная","CC_GRACE145_repr3","160000","56","14.9","4/3/2023","0"
"30306","кредитная","CC_BB_5.0","150000","52","18.9","5/9/2024","0"
"23205","кредитная","CC_GRACE145_repr3","191000","86","14.9","5/23/2022","0"
"9670","кредитная","CC_GRACE145_repr3","160000","115","14.9","11/14/2022","0"
"21478","кредитная","CC_BLOCKBUSTER_31.9","75000","328","31.9","7/5/2023","0"
"7570","кредитная","CC_GRACE145_repr3","60000","56","14.9","10/11/2022","0"
"36145","кредитная","CC_GRACE145_repr3","40000","147","14.9","8/23/2022","0"
"21920","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","250000","326","31.9","7/20/2023","0"
"23210","кредитная","CC_GRACE145_repr3","50000","55","69.9","9/8/2022","0"
"32584","кредитная","CC_GRACE145_ONLINE_repr3","150000","86","14.9","1/16/2023","0"
"1276","кредитная","CC_GRACE145_ONLINE_repr3","110001","55","14.9","4/17/2023","0"
"11344","кредитная","CC_BLOCKBUSTER_31.9","30000","327","31.9","7/10/2023","0"
"24025","кредитная","CC_GRACE145_repr3","104000","55","14.9","4/2/2022","0"
"23032","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","49000","56","27.9","10/13/2023","0"
"15496","кредитная","CC_GRACE145_repr3","60000","55","14.9","1/30/2023","1"
"987","кредитная","CC_BLOCKBUSTER_31.9","59000","328","31.9","7/5/2023","0"
"13877","кредитная","CC_BLOCKBUSTER_31.9","75000","298","31.9","8/10/2023","0"
"23988","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","150000","327","33.9","7/1/2023","0"
"13712","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","40000","297","27.9","8/16/2023","0"
"25006","кредитная","CC_BLOCKBUSTER_31.9","60001","333","31.9","7/31/2023","0"
"37506","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","44000","235","27.9","10/2/2023","0"
"37428","кредитная","CC_BB_5.0","75000","56","18.9","5/6/2024","0"
"35084","кредитная","CC_BLOCKBUSTER_31.9","120000","329","31.9","7/19/2023","0"
"5542","кредитная","CC_GRACE145_repr3","88000","115","14.9","11/29/2022","0"
"17026","кредитная","CC_BLOCKBUSTER_31.9","120000","328","31.9","7/5/2023","0"
"3979","кредитная","CC_BLOCKBUSTER_31.9","250000","71","31.9","7/8/2023","0"
"38488","кредитная","CC_GRACE145_repr3","80000","86","14.9","10/17/2022","0"
"32688","кредитная","CC_GRACE145_24.9","80001","55","24.9","1/24/2022","1"
"35800","кредитная","CC_GRACE145_repr3","100000","147","14.9","4/24/2023","0"
"35027","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","50000","115","27.9","10/12/2023","0"
"37446","кредитная","CC_GRACE145_repr3","80000","147","14.9","4/28/2022","0"
"11650","кредитная","CC_BLOCKBUSTER_31.9","200000","318","31.9","7/15/2023","0"
"23924","кредитная","CC_GRACE145_ONLINE_repr3","299000","116","14.9","3/11/2023","0"
"34316","кредитная","CC_BLOCKBUSTER_31.9","260001","207","31.9","7/20/2023","0"
"21965","кредитная","CC_GRACE145_repr3","30000","440","14.9","4/13/2022","0"
"21331","кредитная","CC_BLOCKBUSTER_31.9","50000","324","31.9","7/10/2023","0"
"35728","кредитная","CC_GRACE145_repr3","130000","86","69.9","3/7/2022","0"
"30033","кредитная","CC_GRACE145_repr3","52000","177","14.9","10/27/2022","0"
"2126","кредитная","CC_GRACE145_repr3","300000","56","14.9","12/19/2022","0"
"14314","кредитная","CC_BLOCKBUSTER_31.9","90000","347","31.9","7/18/2023","0"
"29264","кредитная","CC_BLOCKBUSTER_31.9","29000","357","31.9","7/7/2023","0"
"17720","кредитная","CC_GRACE145_repr3","50000","86","69.9","1/9/2023","0"
"14432","кредитная","CC_GRACE145_Q3_23","240000","56","31.9","9/25/2023","0"
"7466","кредитная","CC_GRACE145_repr3","300000","146","14.9","10/24/2022","0"
"38539","кредитная","CC_GRACE145_repr3","75000","55","14.9","11/10/2022","0"
"8905","кредитная","CC_GRACE145_repr3","80000","55","14.9","10/29/2022","0"
"30845","кредитная","CC_GRACE145_repr3","300000","150","14.9","9/10/2022","0"
"22706","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","208","31.9","8/3/2023","0"
"25064","кредитная","CC_GRACE145_repr3","80000","116","14.9","4/1/2023","0"
"9535","кредитная","CC_BLOCKBUSTER_31.9","50000","359","31.9","7/5/2023","0"
"28463","кредитная","CC_BLOCKBUSTER_31.9","60000","318","31.9","8/14/2023","0"
"35186","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","200000","233","27.9","10/30/2023","0"
"37780","кредитная","CC_BLOCKBUSTER_31.9","100001","358","31.9","7/4/2023","0"
"19761","кредитная","CC_BLOCKBUSTER_31.9","80001","208","31.9","7/18/2023","0"
"33256","кредитная","CC_GRACE145_ONLINE_repr3","29500","117","14.9","5/25/2023","0"
"12548","кредитная","CC_BB_5.0_VRT","50000","55","24.9","5/3/2024","0"
"16948","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","29000","76","27.9","10/6/2023","0"
"17233","кредитная","CC_GRACE145_repr3","101000","238","69.9","5/30/2022","0"
"11480","кредитная","CC_BLOCKBUSTER_31.9","224000","328","31.9","7/3/2023","0"
"10997","кредитная","CC_GRACE145_repr3","60000","288","14.9","3/11/2023","0"
"3653","кредитная","CC_BLOCKBUSTER_31.9","120001","356","31.9","7/8/2023","0"
"33083","кредитная","CC_BLOCKBUSTER_31.9","250000","56","31.9","9/18/2023","0"
"38050","кредитная","CC_GRACE145_repr3","160001","56","14.9","4/22/2022","0"
"9728","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","326","31.9","7/8/2023","0"
"33170","кредитная","CC_205_2.0","50000","56","28.9","5/13/2024","0"
"22166","кредитная","CC_BLOCKBUSTER_31.9","150001","329","31.9","7/6/2023","0"
"5769","кредитная","CC_GRACE145_repr3","214001","56","69.9","4/14/2022","1"
"3167","кредитная","CC_BLOCKBUSTER_31.9","299000","358","31.9","7/8/2023","0"
"11115","кредитная","CC_BLOCKBUSTER_31.9","229000","329","31.9","7/11/2023","0"
"19065","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","100000","293","27.9","8/28/2023","0"
"17332","кредитная","CC_BLOCKBUSTER_31.9","100001","55","31.9","8/28/2023","0"
"25480","кредитная","CC_BLOCKBUSTER_31.9","120000","323","31.9","8/14/2023","0"
"3659","кредитная","CC_BLOCKBUSTER_31.9","75000","327","31.9","7/4/2023","0"
"34054","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","207","31.9","11/11/2023","0"
"12741","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","100001","328","31.9","7/3/2023","0"
"10716","кредитная","CC_GRACE145_ONLINE_repr3","140000","86","14.9","7/11/2022","0"
"20022","кредитная","CC_GRACE145_ONLINE_repr3","248001","146","14.9","10/15/2022","0"
"25167","кредитная","CC_GRACE145_repr3","30000","86","14.9","8/1/2022","0"
"21373","кредитная","CC_BLOCKBUSTER_31.9","30000","287","31.9","8/28/2023","0"
"37118","кредитная","CC_BLOCKBUSTER_33.9","299000","319","33.9","7/4/2023","0"
"35504","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","50000","286","27.9","9/25/2023","0"
"30653","кредитная","CC_GRACE145_Q3_23","250000","55","69.9","10/3/2023","0"
"26319","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","40000","356","33.9","6/20/2023","0"
"9859","кредитная","CC_GRACE145_repr3","60000","430","14.9","3/31/2023","0"
"23248","кредитная","CC_GRACE145_24.9","70000","86","49.9","1/10/2022","0"
"4476","кредитная","CC_GRACE145_Ref","60000","55","35.9","12/12/2022","1"
"25220","кредитная","CC_GRACE145_repr3","200000","115","14.9","4/10/2023","0"
"3144","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","326","31.9","7/8/2023","0"
"7802","кредитная","CC_GRACE145_28.9","50000","56","28.9","7/14/2022","0"
"10195","кредитная","CC_BLOCKBUSTER_31.9","80000","359","31.9","7/6/2023","0"
"21918","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","201000","198","27.9","11/17/2023","0"
"53","кредитная","CC_GRACE145_repr3","30000","146","14.9","1/14/2023","0"
"9693","кредитная","CC_GRACE145_24.9","113000","86","24.9","2/25/2022","0"
"18324","кредитная","CC_BLOCKBUSTER_31.9","150000","358","31.9","7/4/2023","0"
"37492","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","146","31.9","7/3/2023","0"
"22023","кредитная","CC_GRACE145_repr3","80000","147","69.9","7/22/2022","0"
"14926","кредитная","CC_GRACE145_repr3","70000","56","14.9","10/19/2022","0"
"31396","кредитная","CC_GRACE145_repr3","50000","208","14.9","10/24/2022","0"
"34837","кредитная","CC_GRACE145_repr3","214000","117","14.9","1/20/2023","0"
"31286","кредитная","CC_GRACE145_34.9","80000","86","34.9","4/18/2022","1"
"33148","кредитная","CC_BLOCKBUSTER_31.9","70000","360","31.9","7/4/2023","0"
"37980","кредитная","CC_BLOCKBUSTER_31.9","150000","359","31.9","7/5/2023","0"
"20211","кредитная","CC_GRACE145_repr3","60001","115","14.9","8/20/2022","0"
"22239","кредитная","CC_GRACE145_repr2","112000","146","14.9","3/28/2022","0"
"38397","кредитная","CC_GRACE145_repr3","160000","56","69.9","6/20/2022","1"
"19440","кредитная","CC_BB_4.0","50000","84","20.9","3/13/2024","0"
"31719","кредитная","CC_BB_5.0","75000","84","18.9","3/29/2024","0"
"14999","кредитная","CC_BB_4.0","150000","56","20.9","5/7/2024","0"
"18709","кредитная","CC_GRACE145_repr3","299000","115","14.9","9/1/2022","0"
"4194","кредитная","CC_GRACE145_repr3","80000","56","69.9","5/27/2022","0"
"19595","кредитная","CC_GRACE145_ONLINE_28.9","150000","115","69.9","9/3/2022","0"
"13518","кредитная","CC_GRACE145_repr3","135000","86","14.9","5/12/2023","0"
"21412","кредитная","CC_BLOCKBUSTER_31.9","40000","329","31.9","7/4/2023","0"
"19113","кредитная","CC_BLOCKBUSTER_33.9","20000","356","33.9","6/19/2023","0"
"25959","кредитная","CC_GRACE145_ONLINE","20000","86","69.9","4/3/2023","0"
"30239","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","10000","86","31.9","7/21/2023","0"
"37657","кредитная","CC_BLOCKBUSTER_33.9","280000","338","33.9","7/1/2023","0"
"25881","кредитная","CC_BLOCKBUSTER_31.9","150000","56","31.9","7/7/2023","0"
"20571","кредитная","CC_BLOCKBUSTER_31.9","238000","360","31.9","7/4/2023","0"
"4143","кредитная","CC_BB_LITE_STAFF","100000","86","23.9","3/31/2024","0"
"31611","кредитная","CC_GRACE145_repr3","125000","115","14.9","12/19/2022","0"
"17902","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","155000","328","31.9","7/5/2023","0"
"28635","кредитная","CC_GRACE145_ONLINE_repr3","157000","86","69.9","4/4/2022","0"
"14338","кредитная","CC_GRACE145_repr2","100000","147","14.9","2/11/2022","0"
"20657","кредитная","CC_GRACE145_28.9","80000","147","69.9","5/22/2023","1"
"33561","кредитная","CC_GRACE145_repr3","60000","67","14.9","6/4/2022","0"
"9356","кредитная","CC_BLOCKBUSTER_31.9","133000","328","31.9","7/3/2023","0"
"21937","кредитная","CC_BLOCKBUSTER_31.9","62000","329","31.9","7/6/2023","0"
"2138","кредитная","CC_BLOCKBUSTER_31.9","70000","354","31.9","7/10/2023","0"
"12788","кредитная","CC_BLOCKBUSTER_31.9","250000","323","31.9","8/3/2023","0"
"16918","кредитная","CC_BLOCKBUSTER_31.9","40000","328","31.9","7/5/2023","0"
"3438","кредитная","CC_BLOCKBUSTER_31.9","60000","322","31.9","7/11/2023","0"
"26187","кредитная","CC_GRACE145_repr3","30000","86","14.9","9/12/2022","0"
"26769","кредитная","CC_GRACE145_Q3_23","150001","146","69.9","10/10/2023","0"
"4906","кредитная","CC_BLOCKBUSTER_31.9","60000","352","31.9","7/14/2023","0"
"36550","кредитная","CC_BB_4.0","245000","101","20.9","3/2/2024","0"
"11444","кредитная","CC_GRACE145_24.9","156000","86","24.9","2/9/2022","0"
"18509","кредитная","CC_BLOCKBUSTER_31.9","100001","350","31.9","7/15/2023","0"
"20725","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","60001","172","27.9","12/2/2023","0"
"26671","кредитная","CC_GRACE145_34.9","290000","55","69.9","5/31/2022","1"
"8467","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","20000","352","33.9","7/5/2023","0"
"8486","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","50000","191","27.9","11/7/2023","0"
"9439","кредитная","CC_BLOCKBUSTER_31.9","100000","326","31.9","7/7/2023","0"
"24284","кредитная","CC_GRACE145_repr3","80000","86","14.9","4/21/2022","0"
"39080","кредитная","CC_GRACE145","20000","56","35.9","10/24/2022","1"
"2150","кредитная","CC_BB_5.0_VRT","20000","53","18.9","4/21/2024","0"
"14051","кредитная","CC_GRACE145_repr3","50000","56","14.9","4/29/2023","0"
"38172","кредитная","CC_GRACE145_repr3","30001","116","14.9","3/24/2023","0"
"17869","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29501","207","27.9","11/21/2023","0"
"35552","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","69000","350","33.9","6/27/2023","0"
"19889","кредитная","CC_GRACE145_repr3","141000","56","14.9","9/19/2022","0"
"30621","кредитная","CC_BLOCKBUSTER_31.9","50000","326","31.9","7/7/2023","0"
"22092","кредитная","CC_BLOCKBUSTER_31.9","30000","324","31.9","7/27/2023","0"
"14471","кредитная","CC_GRACE145_repr2","300001","86","49.9","1/27/2022","0"
"28979","кредитная","CC_1.5cashback_repr","60000","452","14.9","3/17/2023","0"
"20217","кредитная","CC_GRACE145_repr3","150001","56","14.9","12/23/2022","0"
"16821","кредитная","CC_BLOCKBUSTER_31.9","60001","146","31.9","7/3/2023","0"
"18545","кредитная","CC_1.5cashback_34.9","299000","115","34.9","3/11/2022","0"
"17082","кредитная","CC_BLOCKBUSTER_31.9","175001","328","31.9","7/5/2023","0"
"34986","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","32000","146","27.9","2/7/2024","0"
"10369","кредитная","CC_BLOCKBUSTER_31.9","75001","359","31.9","7/3/2023","0"
"32472","кредитная","CC_GRACE145_repr3","60000","86","14.9","3/24/2022","0"
"24266","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","120000","328","31.9","7/3/2023","0"
"38039","кредитная","CC_GRACE145_ONLINE_Q3_23","163000","55","31.9","11/17/2023","0"
"31564","кредитная","CC_BLOCKBUSTER_31.9","40001","271","31.9","9/4/2023","0"
"34865","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","190000","361","31.9","7/1/2023","0"
"21832","кредитная","CC_BLOCKBUSTER_33.9","40500","353","33.9","7/5/2023","0"
"25733","кредитная","CC_GRACE145_repr2","300001","116","14.9","3/28/2022","0"
"28812","кредитная","CC_GRACE145_Q3_23","98000","56","31.9","9/27/2023","0"
"321","кредитная","CC_BLOCKBUSTER_31.9","30000","298","31.9","7/24/2023","0"
"33461","кредитная","CC_GRACE145_repr3","100000","55","69.9","10/20/2022","0"
"13939","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","151000","358","33.9","6/15/2023","0"
"10847","кредитная","CC_GRACE145_repr3","112000","55","14.9","11/2/2022","0"
"28647","кредитная","CC_BLOCKBUSTER_31.9","120000","329","31.9","7/5/2023","0"
"14134","кредитная","CC_GRACE145_repr3","90000","146","14.9","7/14/2022","0"
"32311","кредитная","CC_BB_4.0_VRT","10000","85","20.9","3/9/2024","0"
"26506","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","55001","56","27.9","10/5/2023","0"
"38001","кредитная","CC_GRACE145_repr3","262000","56","14.9","1/13/2023","0"
"33208","кредитная","CC_BLOCKBUSTER_31.9","40000","116","31.9","8/12/2023","0"
"6795","кредитная","CC_BLOCKBUSTER_31.9","60000","299","31.9","7/25/2023","0"
"34383","кредитная","CC_GRACE145_repr2","253000","86","49.9","2/17/2022","1"
"2377","кредитная","CC_GRACE145_repr3","60000","83","14.9","1/26/2023","0"
"12151","кредитная","CC_BLOCKBUSTER_31.9","40000","275","31.9","9/4/2023","0"
"1838","кредитная","CC_BLOCKBUSTER_31.9","59000","328","31.9","7/5/2023","0"
"6891","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","200000","264","27.9","9/23/2023","0"
"9533","кредитная","CC_BLOCKBUSTER_31.9","30000","329","31.9","7/4/2023","0"
"16330","кредитная","CC_GRACE145_repr3","50000","55","14.9","7/26/2022","0"
"21539","кредитная","CC_GRACE145_repr3","104000","117","14.9","3/10/2023","0"
"20844","кредитная","CC_205_2.0","100000","56","28.9","5/7/2024","0"
"2025","кредитная","CC_BB_5.0_VRT","50000","55","24.9","4/15/2024","0"
"33875","кредитная","CC_BLOCKBUSTER_31.9","175001","56","31.9","10/20/2023","0"
"32224","кредитная","CC_GRACE145_repr3","163000","56","14.9","6/21/2022","0"
"18379","кредитная","CC_BLOCKBUSTER_31.9","60000","328","31.9","7/3/2023","0"
"34203","кредитная","CC_BB_5.0_VRT","75000","55","24.9","4/27/2024","0"
"9493","кредитная","CC_BLOCKBUSTER_31.9","80000","358","31.9","7/6/2023","0"
"25027","кредитная","CC_BB_3.0_XS","151000","174","20.9","1/7/2024","0"
"24253","кредитная","CC_BLOCKBUSTER_31.9","50000","358","31.9","7/6/2023","0"
"145","кредитная","CC_205_2.0","75000","56","28.9","3/28/2024","0"
"27056","кредитная","CC_GRACE145_28.9","50000","146","69.9","8/4/2022","1"
"14742","кредитная","CC_BLOCKBUSTER_31.9","60001","329","31.9","7/5/2023","0"
"1646","кредитная","CC_GRACE145_repr3","60000","86","14.9","10/27/2023","0"
"26606","кредитная","CC_GRACE145_repr3","300000","391","14.9","5/15/2023","0"
"38290","кредитная","CC_BLOCKBUSTER_33.9","30000","55","33.9","6/5/2023","0"
"36256","кредитная","CC_GRACE145_repr3","40001","56","14.9","10/14/2022","0"
"38284","кредитная","CC_GRACE145_repr3","300000","55","14.9","10/3/2022","0"
"20544","кредитная","CC_BLOCKBUSTER_31.9","100000","314","31.9","7/20/2023","0"
"22320","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","360","31.9","7/4/2023","0"
"38762","кредитная","CC_BB_5.0","150000","54","18.9","5/7/2024","0"
"32248","кредитная","CC_GRACE145_repr3","196000","55","14.9","8/20/2022","0"
"2049","кредитная","CC_BLOCKBUSTER_31.9","299001","327","31.9","7/13/2023","0"
"12248","кредитная","CC_GRACE145_Q3_23","29000","147","31.9","10/30/2023","0"
"5372","кредитная","CC_BLOCKBUSTER_31.9","105000","328","31.9","7/3/2023","0"
"13337","кредитная","CC_GRACE145_repr3","60000","155","14.9","1/23/2023","0"
"22317","кредитная","CC_GRACE145_ONLINE_Q3_23","150000","56","31.9","11/22/2023","0"
"32893","кредитная","CC_BB_LITE_NTB","60000","55","28.9","1/22/2024","0"
"3647","кредитная","CC_BLOCKBUSTER_31.9","200000","327","31.9","7/4/2023","0"
"28483","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","50000","146","27.9","12/4/2023","0"
"23027","кредитная","CC_BLOCKBUSTER_31.9","186000","328","31.9","7/6/2023","0"
"1249","кредитная","CC_BLOCKBUSTER_31.9","96910.99","357","31.9","7/7/2023","0"
"26642","кредитная","CC_GRACE145_ONLINE_repr3","105000","447","69.9","11/21/2022","0"
"17908","кредитная","CC_BLOCKBUSTER_31.9","156000","328","31.9","7/7/2023","0"
"13419","кредитная","CC_GRACE145_ONLINE_repr3","120000","146","14.9","3/2/2023","0"
"16285","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29000","86","27.9","12/7/2023","0"
"11753","кредитная","CC_GRACE145_ONLINE_24.9","300000","55","24.9","2/21/2022","0"
"21687","кредитная","CC_GRACE145_24.9","160000","146","24.9","6/10/2022","0"
"26231","кредитная","CC_GRACE145_repr3","150001","86","69.9","1/18/2023","0"
"18371","кредитная","CC_GRACE145_repr3","125000","115","14.9","12/23/2022","0"
"11202","кредитная","CC_BLOCKBUSTER_33.9","120000","86","33.9","6/15/2023","0"
"18077","кредитная","CC_GRACE145_ONLINE_repr3","150001","56","14.9","8/25/2022","0"
"34384","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","328","31.9","7/5/2023","0"
"19770","кредитная","CC_GRACE145_repr3","40000","55","14.9","11/5/2022","0"
"32994","кредитная","CC_GRACE145_repr3","104000","56","14.9","9/22/2022","0"
"4758","кредитная","CC_BB_4.0_VRT","15000","105","20.9","2/23/2024","0"
"31140","кредитная","CC_BLOCKBUSTER_31.9","137000","326","31.9","7/24/2023","0"
"21863","кредитная","CC_GRACE145_ONLINE_repr3","80000","146","14.9","2/28/2023","0"
"26738","кредитная","CC_GRACE145_repr3","90000","86","14.9","11/5/2022","0"
"37128","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","146","27.9","11/7/2023","0"
"4644","кредитная","CC_BLOCKBUSTER_31.9","150000","294","31.9","8/14/2023","0"
"19555","кредитная","CC_BLOCKBUSTER_31.9","75001","328","31.9","7/3/2023","0"
"36120","кредитная","CC_GRACE145_Q3_23","45001","56","31.9","12/3/2023","0"
"21426","кредитная","CC_GRACE145_34.9","300000","55","34.9","7/2/2022","0"
"13226","кредитная","CC_GRACE145_repr3","161000","56","14.9","12/16/2022","0"
"22926","кредитная","CC_BLOCKBUSTER_31.9","50000","328","31.9","7/17/2023","0"
"4489","кредитная","CC_BLOCKBUSTER_31.9","30000","359","31.9","7/3/2023","0"
"33715","кредитная","CC_GRACE145_28.9","80001","56","28.9","9/20/2022","0"
"2066","кредитная","CC_GRACE145_repr3","140000","55","14.9","12/17/2022","0"
"19229","кредитная","CC_BLOCKBUSTER_31.9","40000","299","31.9","8/4/2023","0"
"12934","кредитная","CC_GRACE145_29.9","30000","147","29.9","1/30/2023","0"
"18047","кредитная","CC_GRACE145_repr3","40001","86","14.9","5/26/2023","0"
"7685","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","121000","206","27.9","11/1/2023","0"
"19838","кредитная","CC_GRACE145_ONLINE_repr3","300000","255","69.9","6/28/2022","0"
"2934","кредитная","CC_GRACE145_ONLINE_28.9","40000","85","28.9","10/20/2022","1"
"18975","кредитная","CC_GRACE145_ONLINE_repr3","299000","56","14.9","12/7/2022","0"
"35693","кредитная","CC_GRACE145_29.9","40000","56","29.9","2/9/2023","1"
"12936","кредитная","CC_GRACE145_34.9","60000","55","69.9","3/30/2022","1"
"13746","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","299000","358","33.9","6/7/2023","0"
"13244","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","80000","329","31.9","7/3/2023","0"
"1040","кредитная","CC_GRACE145_repr3","64000","56","14.9","1/14/2023","0"
"38973","кредитная","CC_GRACE145_repr3","150000","115","14.9","12/30/2022","0"
"16833","кредитная","CC_GRACE145_33.9","40000","55","69.9","6/19/2023","0"
"37588","кредитная","CC_GRACE145_Q3_23","290000","117","31.9","12/14/2023","0"
"25987","кредитная","CC_BLOCKBUSTER_31.9","110000","350","31.9","7/14/2023","0"
"25727","кредитная","CC_GRACE145_repr3","70000","257","69.9","12/24/2022","0"
"10249","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","280000","42","69.9","7/13/2023","0"
"31702","кредитная","CC_GRACE145_ONLINE_repr3","200000","86","14.9","5/22/2023","0"
"4143","кредитная","CC_GRACE145_repr3","10000","86","14.9","8/8/2022","0"
"19096","кредитная","CC_BLOCKBUSTER_31.9","30000","327","31.9","7/15/2023","0"
"12664","кредитная","CC_GRACE145_repr3","40000","56","69.9","4/4/2022","0"
"28696","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","299001","258","27.9","9/18/2023","0"
"9837","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","267","27.9","9/5/2023","0"
"28655","кредитная","CC_GRACE145_ONLINE_repr3","299000","56","14.9","8/22/2022","0"
"8512","кредитная","CC_GRACE145_repr3","201000","86","14.9","3/28/2023","0"
"19476","кредитная","CC_BLOCKBUSTER_31.9","200000","355","31.9","7/10/2023","0"
"38013","кредитная","CC_BB_4.0","50000","53","20.9","4/17/2024","0"
"15969","кредитная","CC_BLOCKBUSTER_31.9","250000","115","31.9","7/5/2023","0"
"9636","кредитная","CC_GRACE145_ONLINE_repr3","40000","55","69.9","8/6/2022","0"
"31175","кредитная","CC_BLOCKBUSTER_33.9","151000","354","33.9","6/27/2023","0"
"15955","кредитная","CC_GRACE145_ONLINE_repr3","300001","86","14.9","6/14/2022","0"
"24927","кредитная","CC_GRACE145_ONLINE_repr3","140000","86","14.9","1/9/2023","0"
"9215","кредитная","CC_GRACE145_ONLINE_repr3","67000","86","14.9","3/30/2023","0"
"11476","кредитная","CC_BLOCKBUSTER_31.9","299000","326","31.9","7/7/2023","0"
"18289","кредитная","CC_GRACE145_ONLINE_repr3","60000","56","14.9","8/15/2022","0"
"8542","кредитная","CC_BLOCKBUSTER_31.9","280000","320","31.9","7/13/2023","0"
"19049","кредитная","CC_BLOCKBUSTER_31.9","150000","326","31.9","7/29/2023","0"
"31297","кредитная","CC_BB_5.0_VRT","92000","84","18.9","3/22/2024","0"
"11423","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","120000","355","33.9","6/13/2023","0"
"18527","кредитная","CC_GRACE145_repr3","40000","57","14.9","8/27/2022","0"
"7562","кредитная","CC_GRACE145_repr3","299000","146","14.9","10/15/2022","0"
"9837","кредитная","CC_GRACE145_repr3","104000","55","69.9","10/31/2022","0"
"23540","кредитная","CC_GRACE145_repr3","75000","56","14.9","3/29/2023","0"
"34116","кредитная","CC_BLOCKBUSTER_31.9","142000","329","31.9","7/4/2023","0"
"13729","кредитная","CC_GRACE145_repr3","120000","56","14.9","6/11/2022","0"
"32462","кредитная","CC_GRACE145_repr3","299000","55","14.9","12/26/2022","0"
"36412","кредитная","CC_BB_LITE_NTB_VRT","50000","177","28.9","1/8/2024","0"
"9568","кредитная","CC_GRACE145_repr3","60000","250","14.9","2/25/2023","0"
"15385","кредитная","CC_GRACE145_ONLINE_repr3","150000","147","14.9","6/7/2023","0"
"700","кредитная","CC_GRACE145_ONLINE_repr3","40000","115","14.9","5/16/2023","0"
"19768","кредитная","CC_BLOCKBUSTER_31.9","200000","324","31.9","8/3/2023","0"
"34156","кредитная","CC_BLOCKBUSTER_31.9","76001","319","31.9","7/14/2023","0"
"25446","кредитная","CC_BLOCKBUSTER_31.9","200000","117","31.9","7/5/2023","0"
"30793","кредитная","CC_GRACE145_repr3","20000","55","14.9","6/25/2022","0"
"30298","кредитная","CC_BLOCKBUSTER_31.9","150000","328","31.9","7/5/2023","0"
